Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Jeena Sirf Merre Liye,309074,https://www.youtube.com/watch?v=HZEtW6ySLo8,Talat Jani,"['Kareena Kapoor Khan', 'Tusshar Kapoor', 'Mallika Sherawat', 'Vijayendra Ghatge', 'Kader Khan']",,"Action, Drama",0,0,"Pinky alias Pooja Malhotra (Kareena Kapoor) and Karan (Tusshar Kapoor) are childhood sweethearts. During this time they exchange vows that they will live for each other only. They separate shortly after but they do not forget their vows. Pooja frantically searches for her sweetheart, but to no avail. She finally decides to write her own story in a the form of a love story. This story turns out to be very popular, and Pooja does get to meet Karan, only to find out that he has a girlfriend by the name of Seema.",,2002,0,2.075,False,2002-11-20,जीना सिर्फ़ मेरे लिए,hi,,4.6,7
Kaante,35907,,Sanjay Gupta,"['Sanjay Dutt', 'Amitabh Bachchan', 'Suniel Shetty', 'Mahesh Manjrekar', 'Lucky Ali', 'Malaika Arora', 'Kumar Gaurav', 'Rati Agnihotri', 'Isha Koppikar', 'JF Davis', 'Nils Allen Stewart', 'Gulshan Grover', 'Tiffany Shepis']",,"Crime, Thriller, Action",0,0,"Kill, threaten, kidnap, maim, murder, steal... Meet the masters. In a world where loyalties are easily abandoned and allegiances bought, six perfect strangers come together to pull off the perfect crime. they must all trust each other. But when their simple robbery explodes into a bloody ambush, the ruthless killers realize that one of them is a cop. But which one?",,2002,152,4.546,False,2002-12-20,Kaante,hi,Six honest intentions. One perfect betrayal.,5.7,32
Karz,366169,,Harry Baweja,"['Suniel Shetty', 'Shilpa Shetty Kundra', 'Sunny Deol', 'Ashutosh Rana', 'Kirron Kher', 'Sayaji Shinde', 'Johnny Lever', 'Himani Shivpuri', 'Shahbaz Khan', 'Vishwajeet Pradhan', 'Deepak Shirke', 'Rajeev Verma', 'Shammi', 'Adi Irani', 'Arun Bakshi']",,"Action, Crime, Drama",0,0,"Suraj is the adopted son of a wealthy hotel owner who is haunted by memories of his birth mother's rejection.  He befriends Raja not knowing that he is in fact his younger brother and even gives up his love Sapna to Raja.  Through Raja he is reunited with his birth mother and it is revealed that she was raped by a criminal who fathered Suraj.  After many fights, flying bodies, car chases, and broken glass, Suraj eventually exacts revenge on his birth father and dies happily in his mother's arms.",,2002,173,2.497,False,2002-12-06,कर्ज़,hi,The Burden of Truth,5.0,5
Kehtaa Hai Dil Baar Baar,302539,,Rahul Dholakia,"['Jimmy Shergill', 'Kim Sharma', 'Paresh Rawal', 'Johnny Lever', 'Nina Kulkarni', 'Ranjeet']",,"Comedy, Romance, Drama",0,0,Story about a self-made man in India,,2002,119,1.4,False,2002-11-15,Kehtaa Hai Dil Baar Baar,hi,,7.5,2
Kitne Door Kitne Paas,210614,,,"['Fardeen Khan', 'Amrita Arora', 'Tiku Talsania']",,"Comedy, Romance",0,0,"Two young Indians, a male named Jatin, and a woman named Karishma, meet on an airplane, who is on it's way to India. Jatin is returning home to get married to a woman named Jaya, who has been chosen for him by his mother. Karishma is also returning to India to get married to an Indian named Nimesh. Their paths cross, and despite of the difference in their temperaments, both are attracted to each other. Both would like to get married, but also realize and stand by their commitment to Jaya and Nimesh. Will they marry the partners intended for them, and thus regret this meeting for the rest of their lives?",,2002,146,1.239,False,2002-05-01,Kitne Door... Kitne Paas,hi,,5.3,3
Koi Mere Dil Se Poochhe,302895,,Vinay Shukla,"['Jaya Bachchan', 'Aftab Shivdasani', 'Sanjay Kapoor', 'Esha Deol']",,"Thriller, Music, Romance",0,0,"Dress designer, Aman Puri (Aftab Shivdasani) is the only son of the Puri family. His dad (Anupam Kher) wants him to marry, but Aman insists that he will not marry unless he meets the girl of his dreams. He does meet her, in the form and person of Esha Singh (Esha Deol), but she will not have anything to do with him. When Aman persists, his dad decides to go and talk with Esha's mom, Mansi Devi (Jaya Bhaduri), who indicates that she is open to Esha's marriage with Aman. She talks to Esha and convinces her Aman is suitable for her, to which Esha agrees. Delighted Aman gets ready for the marriage, when Dushant (Sanjay Kapoor) disrupts their lives by claiming that the entire marriage is a hoax, people are not what they seem, Mansi Devi is his mother; and Esha is a married woman; and Dushant is her husband.",,2002,0,1.827,False,2002-01-11,Koi Mere Dil Se Poochhe,hi,,3.7,3
Kranti,545339,,Naresh Malhotra,"['Bobby Deol', 'Ameesha Patel', 'Vinod Khanna', 'Rati Agnihotri', 'Kabir Bedi', 'Dalip Tahil', 'Yunus Parvez', 'Om Puri']",,"Action, Drama",0,0,"Inspector Abhay Pratap Singh is a young, honest and diligent police inspector, serving with Bombay Police, and comes from a respectable family, which consists of sister Anu; mom Sushma; and dad, Awadesh, who is also the Commissioner of Police. Abhay has long suspected Mahendra Pratap Rana of being a criminal don, who also has links with terrorists, but thus far has been unable to gather any material evidence for the police to lay charges. The Commissioner is unable to accept his son's word, as Mahendra is well-known, influential, and wealthy. Abhay continues to pursue his investigation despite of warnings from his superiors, and is ultimately suspended from duty. Now even after suspension, Abhay has come to know that the life of Coloney Krishnakanth is threatened by Mahendra, and reaches out to his dad, who will not have anything to do with him anymore. It will upto Abhay to save the life of Krishnakanth, against all odds that are stacked up against him.",,2002,142,3.294,False,2002-03-27,Kranti,hi,,7.0,2
Kuch Tum Kaho Kuch Hum Kahein,370112,,K. Ravi Shankar,"['Vikram Gokhale', 'Farida Jalal', 'Sharad S. Kapoor', 'Fardeen Khan', 'Govind Namdeo', 'Richa Pallod', 'Ashok Saraf', 'Rameshwari', 'Sai Lokur']",,"Family, Action, Drama, Romance",0,0,"Two feuding neighbouring families are brought together to celebrate the wedding anniversary of Vishnupratap Singh (Vikram Gokhale) and his wife (Farida Jalal), much to the dislike of Rudra Pratap (Sharad Kapoor). During this get together Abhayendra Singh (Fardeen Khan) falls in love with Mangala Solanki (Richa Pallod). Abhayendra comes to know of the background of the two families' feud, and makes attempts to reconcile the two families - with disastrous results.",,2002,173,2.433,False,2002-06-28,Kuch Tum Kaho Kuch Hum Kahein,hi,,6.3,5
Kya Yehi Pyaar Hai,389245,,K. Muralimohana Rao,"['Jackie Shroff', 'Aftab Shivdasani', 'Ameesha Patel', 'Ashish Vidhyarthi', 'Vrajesh Hirjee', 'Anupama Verma']",,"Romance, Comedy, Music",0,0,A college slacker pursues the girl of his dreams and will do just about anything to get her to like him.,,2002,145,1.38,False,2002-04-10,Kya Yehi Pyaar Hai,hi,,5.6,6
Kyaa Dil Ne Kahaa,499110,,Sanjay Chhel,"['Rajesh Khanna', 'Tusshar Kapoor', 'Esha Deol', 'Raj Babbar', 'Razak Khan']",,,0,0,"U.S. settled Esha (Esha Deol) is attracted to fellow-student Rahul (Tushar Kapoor). Rahul too is attracted to Esha. Esha returns home to India and tells her parents (Raj Babbar, Nina Kulkarni) about her love for Rahul. The family is pleased, and proceeds to finalize the marriage. They accompany Esha to Rahul's house. Rahul's parents (Rajesh Khanna, Smita Jaykar) approve of Esha. But when they ask Rahul, to everyone's shock, he refuses to marry Esha under any circumstances.",,2002,0,1.639,False,2002-06-28,Kyaa Dil Ne Kahaa,hi,,4.0,1
Lal Salaam,1044552,,Aishwarya Rajinikanth,"['Vikranth', 'Vishnu Vishal', 'Rajinikanth', 'Jeevitha']",,,0,0,,,,0,0.6,False,,லால் சலாம்,ta,,0.0,0
Maa Tujhhe Salaam,321335,,,"['Sunny Deol', 'Tabu', 'Arbaaz Khan', 'Monal', 'Tinu Verma', 'Mohan Joshi', 'Sudesh Berry', 'Sharat Saxena', 'Vivek Shauq', 'Deep Dhillon', 'Brij Gopal', 'Ali Khan', 'Rana Jung Bahadur', 'Jeetu Verma', 'Prithvi', 'Anang Desai', 'Avtar Gill', 'Inder Kumar', 'Sheila Sharma', 'Rajat Bedi', 'Malaika Arora', 'Vikranta Sandhu']",,"Action, Drama",0,0,"Bollywood superstar Sunny Deol plays Maj. Pratap Singh, who's in command of an Indian battalion guarding his country's border with Pakistan in this action-packed thriller from director Tinnu Verma. When Singh's girlfriend -- intelligence agent Sonia Khanna (Tabu) -- informs him that self-styled Pakistani leader Lala aims to rule Kashmir as a sovereign state, Singh finds an unexpected ally in a mercenary (Arbaaz Khan) once loyal to Lala.",,2002,160,1.4,False,2002-01-25,Maa Tujhhe Salaam,hi,,2.333,3
Maine Dil Tujhko Diya,277751,https://www.youtube.com/watch?v=7ms3L_L2yzM,Sohail Khan,"['Sohail Khan', 'Sameera Reddy', 'Sanjay Dutt', 'Kabir Bedi', 'Dalip Tahil', 'Amrita Prakash', 'Rajpal Yadav', 'Sarfaraz Khan']",,"Action, Drama, Romance",0,0,"Ayesha (Sameera Reddy) is the elder daughter of rich business tycoon Mr. Verma (Kabir Bedi), an overprotective father who's kept his two daughters away from modern influences. Ayesha goes to college and comes in contact with Ajay (Sohail Khan), the leader of a group called Aryans, responsible for handling the security at the college. Ajay's soft-spoken nature and humble, down-to-earth attitude soon make Ayesha his most ardent admirer.",,2002,154,2.536,False,2002-08-23,Maine Dil Tujhko Diya,hi,,5.1,7
Makdee,134841,,Vishal Bhardwaj,"['Shabana Azmi', 'Makrand Deshpande', 'Shweta Basu Prasad', 'Daya Shankar Pandey', 'Shammi Narang']",,Family,0,0,"One half of an identical set of twins, the mischievous Chunni is known in her hometown for the pranks she plays, notably on her father, the schoolteacher and the village butcher. To get out of trouble, Chunni often impersonates her sister Munni and makes others look a fool.",,2002,90,1.641,False,2002-11-22,मकड़ी,hi,,6.75,16
Maseeha,358794,,,[],,,0,0,"When anarchy prevails and the screams of the downtrodden become lifeless, a saviour is born to eliminate the tyrants and put an end to their immoral activities. Surajbhan (Mukesh Rishi) is the name of one such despot and Shantinagar is the base of his illegal activities. D.C.P. Shrivastav (Mohan Joshi) and Inspector Thapar (Shiva) are hand-in-glove with him. Krishna (Sunil Shetty) is a victim of Surajbhan's atrocities and has returned from jail after serving a sentence. He learns of Surajbhan's renewed reign of terror and the growth of his illegal activities. How Krishna frees Shantinagar from the clutches of Surajbhan, forms the crux of the film.",,2002,0,0.6,False,2002-01-01,Maseeha,hi,,0.0,0
Mere Yaar Ki Shaadi Hai,139656,,Sanjay Gadhvi,"['Uday Chopra', 'Bipasha Basu', 'Tulip Joshi', 'Jimmy Shergill']",,"Comedy, Romance",0,0,"Sanjay and Anjali are childhood chums . When Sanjay's roommate Ria questions him whether he has fallen for Anjali he vehemently denies . But the truth that he indeed loves her hits him like a ton of bricks when Sanjana calls him to tell that she is getting married to Rohit. Sanjay wants to win Anjali's heart at any cost and sets off on his ""noble"" cause of stopping the marriage.",,2002,158,2.832,False,2002-06-07,Mere Yaar Ki Shaadi Hai,hi,,5.8,14
"Mitr, My Friend",96508,,Revathi,"['Shobana', 'Nassar Abdulla', 'Matt Phillips', 'Preeti Vissa']",,Drama,0,0,A lonely and neglected wife seeks e-friendship on the chat room while her rebellious daughter suspects her of having an affair with their neighbor.,,2002,104,1.4,False,2002-02-21,"Mitr, My Friend",en,,6.0,2
Mujhse Dosti Karoge!,26277,https://www.youtube.com/watch?v=2GP9HNBxW7U,Kunal Kohli,"['Hrithik Roshan', 'Rani Mukerji', 'Kareena Kapoor Khan', 'Satish Shah', 'Himani Shivpuri', 'Kiran Kumar', 'Smita Jaykar', 'Sachin Khedekar', 'Uday Chopra', 'Parikshat Sahni', 'Maya Alagh', 'Namuna Nembang', 'Barkha Singh']",,"Romance, Comedy, Drama",0,0,"A man falls in love with his childhood friend, but her sister is the one who reciprocates his feelings.",,2002,149,11.058,False,2002-08-08,मुझसे दोस्ती करोगे!,hi,,6.4,62
Mulaqaat,275940,,,[],,,0,0,"Jas, a Hindu boy, belongs to a very rich family and has a good Muslim friend named Javed, who comes from a poor family. Jas loves and respects Javed as if he were God incarnate. Javed is a small-time poet, but Jas encourages him by getting his book published and even allowing him to stay at his house. But soon, their friendship will face its ultimate test.",,2003,0,0.6,False,2003-01-01,Mulaqaat,en,,0.0,0
Na Tum Jaano Na Hum,83902,,Arjun Sablok,"['Saif Ali Khan', 'Hrithik Roshan', 'Esha Deol', 'Alok Nath', 'Ashima Bhalla', 'Bhavna Ruparel', 'Shilarna Vaze', 'Anang Desai', 'Smita Jaykar', 'Rati Agnihotri', 'Preeti Jhangiani', 'Moushumi Chatterjee', 'Omung Kumar', 'Abana Deol']",,"Romance, Drama",5800000,8000000,"Esha and Rahul start a letter based friendship that blossoms into love. They don't exchange names or pictures. Her parents would like Esha to marry Akshay who's eager to tie the knot, so Esha is forced to make a decision...",,2002,159,3.138,False,2002-05-10,ना तुम जानो ना हम,hi,Sometimes you just leave it to God...,4.6,13
Nishad,920272,,Shaji N. Karun,"['Archana', 'Rajit Kapoor', 'Geshe Thupten Phelgye', 'Ram Gopal Bajaj', 'Talluri Rameshwari']",,Drama,0,0,"A mistaken call from a young boy who is trying to reach his mother disrupts the peace of a couple, Gopi and Sati.",,2002,118,0.6,False,2002-09-01,Nishad,hi,,0.0,0
Om Jai Jagadish,33146,,Anupam Kher,"['Waheeda Rehman', 'Anil Kapoor', 'Fardeen Khan', 'Abhishek Bachchan', 'Mahima Chaudhry', 'Urmila Matondkar', 'Tara Sharma', 'Annu Kapoor', 'Parmeet Sethi', 'Rakesh Bedi', 'Raju Kher', 'Lillete Dubey']",,Drama,0,0,"Widowed Mrs. Saraswati Batra (Waheeda Rehman) has brought up three sons with a lot of care and love. Her eldest son Om (Anil Kapoor) is very honest and diligent; her two other sons Jai (Fardeen Khan), and Jagdish (Abhishek Bachchan) also live in the same house. this is their story",,2002,172,2.299,False,2002-07-08,Om Jai Jagadish,hi,,5.294,17
Pitaah,311469,,Mahesh Manjrekar,"['Sanjay Dutt', 'Nandita Das', 'Sachin Khedekar', 'Tanvi Hegde', 'Om Puri', 'Jackie Shroff', 'Anupama Verma', 'Kalpana Pandit']",,"Drama, Action",0,0,"A small town in rural India gets to witness a confrontation between two fathers - one a rich, powerful, influential, and cruel Zamindar Thakur Avadh Narayan Singh - who wants the man who filed a police complaint against his two sons to be killed immediately. And the other is Rudra, a poor laborer employed by Avadh, who wants justice when he finds out that his nine year old daughter, Durga, has been beaten and brutally raped by Avadh's sons, Bachhu, and Bhola. Amidst this background we have a corrupt doctor, who is willing to change his medical report after he is bribed appropriately; and a Police Inspector, Ramnarayan Bhardwaj, who is willing to drop any charges against Avadh's sons provided he gets his ""dues"" from the Thakur.",,2002,133,3.949,False,2002-01-04,Pitaah,hi,,6.7,3
Pyaar Diwana Hota Hai,273579,,,"['Govinda', 'Rani Mukerji', 'Om Puri', 'Johnny Lever', 'Apurva Agnihotri', 'Deepak Tijori', 'Smita Jaykar', 'Farida Jalal']",,,0,0,"Sunder (Govinda) comes from his village to the big city. He is naive, easily influenced, and illiterate. His attempts to influence girls are mocked, and he is ignored and made fun of by his roommates.  One day, he befriends an NRI, Payal Khurana (Rani Mukerji), who thinks he is disabled and dumb. She feels sorry for him and decides to assist him get his voice back. She takes him to Dr. S. Puri (Om Puri), who is unable to find a solution. Sunder is thrilled at the attention he is getting from Payal, and decides to continue to pull wool over her eyes, for he knows that she does not love him, she only feels sorry for his handicap, and will soon be returning overseas. Little does he know that Payal is beginning to fall in love with him, and arranging for him to meet her aunt, Mrs. Chaudhary (Farida Jalal), and her mom and dad (Navin Nischal).  In the end, to keep true to his word Sunder cuts off his tongue.",,2002,148,2.184,False,2002-05-06,Pyaar Diwana Hota Hai,hi,,6.6,5
